pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,6608.4520,2782.7433,1498.4003,4297.7693,3498.7755,798.9938,16.6257,0,1723917863
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,6118.6163,2576.4791,1387.3349,3979.2074,3280.3291,698.8783,15.3934,0,1724634395
0x63e0d47a6964ad1565345da9bfa66659f4983f02000000000000000000000681,mainnet,pufETH/wstETH,4160.8031,1752.0664,943.4204,2705.9547,2407.2255,298.7292,10.4678,0,1724738807
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,3906.7432,1645.0848,885.8149,2540.7283,2293.9253,246.8030,9.8287,0,1720001555
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,3503.6478,1475.3459,794.4170,2278.5775,2114.1614,164.4160,8.8146,0,1724719607
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,2705.9611,1139.4492,613.5496,1759.8065,1758.4262,1.3802,6.8077,0,1724690699
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,2524.8259,1063.1752,572.4790,1642.0062,1642.0062,0.0000,6.3520,0,1724788535
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,2430.6668,1023.5259,551.1293,1580.7704,1580.7704,0.0000,6.1151,0,1724465423
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,2207.3166,929.4757,500.4869,1435.5158,1435.5158,0.0000,5.5532,0,1724715467
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,1969.4327,829.3055,446.5491,1280.8094,1280.8094,0.0000,4.9547,0,1724636015
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1778.8838,749.0676,403.3441,1156.8870,1156.8870,0.0000,4.4754,0,1723234907
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,1260.5677,530.8106,285.8211,819.8031,0.0000,819.8031,3.1714,0,1723391939
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1016.4714,428.0244,230.4747,661.0564,0.0000,661.0564,2.5573,0,1724766323
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,793.9223,334.3116,180.0139,516.3228,0.0000,516.3228,1.9974,0,1724431187
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,9637.3066,8803.2945,4740.2355,13543.5300,9287.1625,4256.3675,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1232.4312,680.8344,366.6031,1100.2346,1100.2346,0.0000,52.7971,0,1724766871
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,785.9111,434.1624,233.7798,701.6104,0.0000,701.6104,33.6683,0,1724771417
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,13860.0561,4852.0145,2612.6232,7464.6376,5118.7026,2345.9350,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,3685.3615,1290.1410,694.6913,1984.8324,1361.0529,623.7795,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,19041.0773,9175.4923,4940.6497,14960.9835,10527.6711,4433.3125,844.8415,0,1724796403
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3233.0991,1557.9621,838.9026,2540.3154,2010.4851,529.8303,143.4507,0,1724797611
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2146.1870,1034.2021,556.8781,1686.3053,1424.8674,261.4378,95.2251,0,1724788954
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,1816.0478,875.1150,471.2158,1426.9078,1246.9916,179.9162,80.5770,0,1724742777
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,1216.6337,586.2701,315.6839,955.9353,0.0000,955.9353,53.9813,0,1724675436
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,776.8882,374.3660,201.5817,610.4177,0.0000,610.4177,34.4701,0,1724788753
