pool_id,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1450.3244,739.1205,397.9880,1140.9269,1140.9269,0.0000,3.8184,0,1724766323
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,1057.0897,538.7186,290.0792,831.5809,0.0000,831.5809,2.7831,0,1724642579
0xff42a9af956617e4c3532ef2fc7567465efe4909000200000000000000000672,mainnet,50KEP/50rsETH,714.2087,363.9781,195.9882,561.8467,0.0000,561.8467,1.8804,0,1724635055
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,713.8234,363.7817,195.8825,561.5436,0.0000,561.5436,1.8794,0,1723391939
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6144.7451,8523.1510,4589.3890,13112.5400,8335.4749,4777.0651,0.0000,0,1724793925
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1145.7802,1165.9162,627.8010,2121.3250,1348.4993,772.8257,327.6078,0,1724766871
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,14037.2612,7719.3601,4156.5785,11875.9387,7549.3832,4326.5555,0.0000,0,1724784272
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,8307.4354,4568.4186,2459.9177,7028.3363,4467.8240,2560.5123,0.0000,0,1724686769
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,24291.0915,14190.9273,7641.2685,22061.4129,14247.4980,7813.9150,229.2171,0,1724796403
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,7042.0107,4113.9634,2215.2111,6395.6248,4288.9557,2106.6691,66.4503,0,1724797611
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,4328.2549,2528.5793,1361.5427,3930.9646,2722.2025,1208.7621,40.8425,0,1724788954
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3570.7329,2086.0327,1123.2484,3242.9755,2284.8566,958.1189,33.6944,0,1724742777
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3437.8984,2008.4304,1081.4625,3122.3338,2208.1662,914.1676,32.4409,0,1724781599
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2808.3280,1640.6335,883.4180,2550.5516,1844.6916,705.8601,26.5001,0,1724675436
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1166.1719,681.2810,366.8436,1059.1290,0.0000,1059.1290,11.0043,0,1724788753
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1154.8792,674.6838,363.2913,1048.8729,0.0000,1048.8729,10.8977,0,1724796435
