pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x740a691bd31c4176bcb6b8a7a40f1a723537d99d0000000000000000000006b6,mainnet,cdcETH/wstETH,2614.2651,164.4194,20.5524,28.7734,0.0000,0.0000,0.0000,-115.0936,0,1748513831,False
0xdd59f89b5b07b7844d72996fc9d83d81acc8219600000000000000000000059e,mainnet,uniETH-WETH,2626.8698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1750133687,False
0x41fdbea2e52790c0a1dc374f07b628741f2e062d0002000000000000000006be,mainnet,ECLP-stdeUSD-deUSD,1.0136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749281171,False
0x8d93b853849b9884e2bb413444ec23eb5366ee910002000000000000000006b3,mainnet,ECLP-sUSDe-GYD,1.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1745522459,False
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,2714.4456,2095.9500,261.9938,366.7913,1565.5164,1046.2867,519.2297,98.3514,0,1750138155,False
0x8dd4df4ce580b9644437f3375e54f1ab0980822800020000000000000000009c,gnosis,ECLP-wstETH-WETH,2645.3001,108.8317,13.6040,19.0455,0.0000,0.0000,0.0000,-76.1822,0,1750196170,False
0xaa56989be5e6267fc579919576948db3e1f108070002000000000000000000ca,gnosis,ECLP-sDAI-USDC.e-rh,1.0362,28.3004,3.5376,4.9526,0.0000,0.0000,0.0000,-19.8103,0,1749982930,False
0x263a6edafa6444dc2ae550f9eff6344c1686d6aa0002000000000000000000d5,gnosis,ECLP-GYD-AUSDC.e,1.0083,3.3698,0.4212,0.5897,0.0000,0.0000,0.0000,-2.3589,0,1749498410,False
0x1e8b447129984d8a6b652c807dfc3bd1359731330002000000000000000000d6,gnosis,ECLP-GYD-sDAI,1.0222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1746080220,False
0x007bb7a4bfc214df06474e39142288e99540f2b3000200000000000000000191,base,20WETH-80IMO,6.5124,1678.4154,209.8019,293.7227,1451.3234,969.9677,481.3557,276.4326,0,1750182423,False
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,2657.4340,394.9037,49.3630,69.1081,0.0000,0.0000,0.0000,-276.4326,0,1750195029,False
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,23.1306,273.9774,34.2472,47.9460,191.7842,0.0000,191.7842,0.0000,0,1750184867,False
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,22.9021,178.2636,22.2830,31.1961,124.7845,0.0000,124.7845,0.0000,0,1750023303,False
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.2198,1935.4170,241.9271,338.6980,1858.8323,1551.3638,307.4685,504.0404,0,1750188024,False
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,1.0088,1737.2890,217.1611,304.0256,1668.5442,1246.3648,422.1793,452.4419,0,1750165791,False
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,2622.9160,913.6372,114.2046,159.8865,877.4844,0.0000,877.4844,237.9384,0,1749880833,False
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,2681.7763,386.3425,48.2928,67.6099,0.0000,0.0000,0.0000,-270.4398,0,1749914254,False
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0199,284.0295,35.5037,49.7052,0.0000,0.0000,0.0000,-198.8207,0,1748613708,False
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,2617.7487,251.2480,31.4060,43.9684,0.0000,0.0000,0.0000,-175.8736,0,1750159215,False
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,2622.3541,221.8053,27.7257,38.8159,0.0000,0.0000,0.0000,-155.2637,0,1750161682,False
0x65c2d90b33f7bf693a7ef54662435f2cf3251c210000000000000000000005e7,arbitrum,tETH/wstETH,3115.1224,221.0987,27.6373,38.6923,0.0000,0.0000,0.0000,-154.7691,0,1749952775,False
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,2657.4398,187.3555,23.4194,32.7872,0.0000,0.0000,0.0000,-131.1489,0,1749930576,False
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,2667.2176,85.7775,10.7222,15.0111,0.0000,0.0000,0.0000,-60.0442,0,1749032104,False
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,2669.8198,45.9313,5.7414,8.0380,0.0000,0.0000,0.0000,-32.1519,0,1748792531,False
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0284,9.0096,1.1262,1.5767,0.0000,0.0000,0.0000,-6.3067,0,1749846841,False
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0583,5.0588,0.6323,0.8853,0.0000,0.0000,0.0000,-3.5411,0,1749852483,False
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0289,3.6819,0.4602,0.6443,0.0000,0.0000,0.0000,-2.5773,0,1749507254,False
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0310,3.3746,0.4218,0.5906,0.0000,0.0000,0.0000,-2.3622,0,1750184026,False
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0240,0.9264,0.1158,0.1621,0.0000,0.0000,0.0000,-0.6485,0,1750182039,False
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0320,0.6188,0.0773,0.1083,0.0000,0.0000,0.0000,-0.4332,0,1750158103,False
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0770,0.0570,0.0071,0.0100,0.0000,0.0000,0.0000,-0.0399,0,1748143058,False
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,2645.5461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749903828,False
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2828.0407,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1750183195,False
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,2618.7633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749909613,False
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,2649.9310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1749914873,False
