pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,fees_to_beets,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,is_partner
0x114907c2a07978c38ebb9f9f6a5261a846b79521,mainnet,aUSDC-USP,0.0000,104.7799,13.0975,18.3365,0.0000,0.0000,0.0000,0.0000,-73.3459,0,0,False
0x2f0508c56cfc35499f79f818dfc34113fe7f6d50,mainnet,Surge slpUSD-aUSDC,0.0000,56.4102,7.0513,9.8718,0.0000,0.0000,0.0000,0.0000,-39.4871,0,0,False
0x2b261c98a81cfda61bee7bfcf941a3d336be7957,mainnet,Surge slpETH-gtWETHe,0.0000,20.8103,2.6013,3.6418,0.0000,0.0000,0.0000,0.0000,-14.5672,0,0,False
0x6e6bb18449fcf15b79efa2cfa70acf7593088029,gnosis,waWstETH-waWETH,0.0000,1034.7620,129.3453,181.0834,0.0000,724.3334,0.0000,724.3334,0.0000,0,0,False
0x7ab124ec4029316c2a42f713828ddf2a192b36db,base,Aave USDC-Aave GHO,0.0000,3456.9144,432.1143,604.9600,0.0000,3135.1645,2064.5361,1070.6284,715.3244,0,0,False
0x9ab907fb3e098103ca048ad26e501bf7b3dfa3eb,base,Surge Aave EURC-GHO,0.0000,491.0805,61.3851,85.9391,0.0000,0.0000,0.0000,0.0000,-343.7564,0,0,False
0xb7b8b3afc010169779c5c2385ec0eb0477fe3347,base,Balancer rETH-Aave wETH,0.0000,251.5487,31.4436,44.0210,0.0000,0.0000,0.0000,0.0000,-176.0841,0,0,False
0x5b14ce8de84448e9a6f6af652af318472aa4fcaf,base,Aave GHO-USR,0.0000,133.9148,16.7394,23.4351,0.0000,0.0000,0.0000,0.0000,-93.7404,0,0,False
0xe3a85e913f967406823cde9c390ae7bad9496367,base,ExtraFi-exUSDC-exUSR,0.0000,78.7742,9.8468,13.7855,0.0000,0.0000,0.0000,0.0000,-55.1420,0,0,False
0xb5bfb5adb736ea852bd58fec71db3b356c2a3938,base,Aave wstETH-ezETH,0.0000,66.5737,8.3217,11.6504,0.0000,0.0000,0.0000,0.0000,-46.6016,0,0,False
0xfcec3c8d86329defb548202fe1b86ff2188603a8,avalanche,Aave GHO/USDT/USDC,0.0000,511.2598,63.9075,89.4705,0.0000,357.8819,0.0000,357.8819,0.0000,0,0,False
0x832f8e068e92d56b94205ea605e5cdaa7cded1f0,avalanche,tAVAX-waAvaSAVAX,0.0000,393.1995,49.1499,68.8099,0.0000,275.2397,0.0000,275.2397,0.0000,0,0,False
0x19b001e6bc2d89154c18e2216eec5c8c6047b6d8,arbitrum,Aave GHO/USDT/USDC,0.0000,1833.3577,229.1697,320.8376,0.0000,1449.3361,954.4018,494.9343,165.9857,0,0,False
0xa978cc348a0b5de8bd564a1d8fe437787fd12664,arbitrum,EURe-Aave USDC,0.0000,1746.6276,218.3285,305.6598,0.0000,1380.7728,909.2522,471.5206,158.1335,0,0,False
0x5418a64e0cdb20548acb394f5d00a089baf02161,arbitrum,Balancer rETH-Aave wETH,0.0000,214.8817,26.8602,37.6043,0.0000,0.0000,0.0000,0.0000,-150.4172,0,0,False
0x9c5f17d96ca66748b459788148b7357220f2d100,arbitrum,Aave wstETH/ezETH,0.0000,171.8198,21.4775,30.0685,0.0000,0.0000,0.0000,0.0000,-120.2739,0,0,False
0xc072880e1bc0bcddc99db882c7f3e7a839281cf4,arbitrum,Aave wstETH-wETH,0.0000,76.3258,9.5407,13.3570,0.0000,0.0000,0.0000,0.0000,-53.4281,0,0,False
